date,time,currency,impact,index_name,actual, actual_stu,forecast,previous
 ,8:50am,JPY,low,SPPI y/y,1.2%,0,1.2%,1.3%
 ,4:00pm,EUR,medium,Spanish Unemployment Rate,14.6%,1,14.9%,15.3%
 ,5:00pm,EUR,medium,German Ifo Business Climate,102.8,-1,103.1,103.7
 ,All Day,All,medium,OPEC-JMMC Meetings,,0,,
 ,8:45pm,EUR,high,Main Refinancing Rate,0.00%,0,0.00%,0.00%
 ,9:30pm,EUR,high,ECB Press Conference,,0,,
 ,,USD,high,Core Durable Goods Orders m/m,0.1%,-1,0.5%,0.0%
 ,,USD,medium,Durable Goods Orders m/m,0.8%,1,-1.3%,4.4%
 ,,USD,low,Goods Trade Balance,-76.0B,-1,-74.9B,-75.5B
 ,,USD,low,Prelim Wholesale Inventories m/m,0.3%,1,0.5%,1.0%
 ,,USD,low,Unemployment Claims,215K,0,214K,210K
 ,10:00pm,CNY,low,CB Leading Index m/m,1.2%,0,,0.7%
 ,11:00pm,USD,low,Pending Home Sales m/m,0.5%,1,-0.1%,-1.9%
 ,11:30pm,USD,low,Natural Gas Storage,58B,0,47B,81B
 FriOct 26 ,1:15am,USD,medium,FOMC Member Clarida Speaks,,0,,
 ,6:30am,USD,medium,FOMC Member Mester Speaks,,0,,
 ,8:30am,JPY,low,Tokyo Core CPI y/y,1.0%,0,1.0%,1.0%
 ,3:00pm,EUR,low,German GfK Consumer Climate,10.6,0,10.5,10.6
 ,9:30pm,USD,high,Advance GDP q/q,3.5%,1,3.3%,4.2%
 ,,USD,medium,Advance GDP Price Index q/q,1.7%,-1,2.1%,3.0%
 ,11:00pm,EUR,high,ECB President Draghi Speaks,,0,,
 ,,USD,medium,Revised UoM Consumer Sentiment,98.6,0,98.9,99.0
 ,,USD,low,Revised UoM Inflation Expectations,2.9%,0,,2.8%
 SunOct 28 ,11:00am,CHF,holiday,Daylight Saving Time Shift,,0,,
 ,,EUR,holiday,Daylight Saving Time Shift,,0,,
 ,,GBP,holiday,Daylight Saving Time Shift,,0,,
 MonOct 29 ,8:50am,JPY,low,Retail Sales y/y,2.1%,0,2.1%,2.7%
 ,1:20pm,AUD,low,HIA New Home Sales m/m,1.1%,0,,-2.9%
 ,6:30pm,GBP,medium,Net Lending to Individuals m/m,4.7B,1,4.1B,4.3B
 ,,GBP,low,M4 Money Supply m/m,-0.3%,-1,0.3%,0.1%
 ,,GBP,low,Mortgage Approvals,65K,0,65K,66K
 ,9:30pm,USD,medium,Core PCE Price Index m/m,0.2%,1,0.1%,0.0%
 ,,USD,medium,Personal Spending m/m,0.4%,0,0.4%,0.5%
 ,,USD,low,Personal Income m/m,0.2%,-1,0.4%,0.4%
 TueOct 30 ,12:25am,GBP,medium,Autumn Forecast Statement,,0,,
 ,8:30am,JPY,low,Unemployment Rate,2.3%,1,2.4%,2.4%
 ,9:30am,AUD,medium,Building Approvals m/m,3.3%,-1,3.9%,-8.1%
 ,11:10am,AUD,medium,RBA Assist Gov Bullock Speaks,,0,,
 ,3:30pm,EUR,low,French Flash GDP q/q,0.4%,0,0.4%,0.2%
 ,All Day,EUR,medium,German Prelim CPI m/m,0.2%,1,0.1%,0.4%
 ,4:45pm,EUR,low,French Consumer Spending m/m,-1.7%,-1,-0.4%,1.1%
 ,5:00pm,CHF,medium,KOF Economic Barometer,100.1,-1,100.8,102.3
 ,,EUR,low,Spanish Flash CPI y/y,2.3%,0,2.3%,2.3%
 ,5:55pm,EUR,low,German Unemployment Change,-11K,0,-12K,-23K
 ,6:00pm,EUR,low,Italian Prelim GDP q/q,0.0%,-1,0.2%,0.2%
 ,7:00pm,EUR,medium,Prelim Flash GDP q/q,0.2%,-1,0.4%,0.4%
 ,7:14pm,EUR,low,Italian 10-y Bond Auction,3.36|1.5,0,,2.90|1.4
 ,8:00pm,GBP,low,CBI Realized Sales,5,-1,27,23
 ,10:00pm,USD,low,S&P/CS Composite-20 HPI y/y,5.5%,-1,6.0%,5.9%
 ,11:00pm,USD,high,CB Consumer Confidence,137.9,1,136.3,135.3
 WedOct 31 ,4:30am,CAD,high,BOC Gov Poloz Speaks,,0,,
 ,6:45am,NZD,low,Building Consents m/m,-1.5%,0,,6.8%
 ,8:50am,JPY,low,Prelim Industrial Production m/m,-1.1%,-1,-0.3%,0.2%
 ,9:00am,NZD,high,ANZ Business Confidence,-37.1,0,,-38.3
 ,9:01am,GBP,low,BRC Shop Price Index y/y,-0.2%,0,,0.2%
 ,,GBP,low,GfK Consumer Confidence,-10,0,-10,-9
 ,9:30am,AUD,high,CPI q/q,0.4%,0,0.5%,0.4%
 ,,AUD,high,Trimmed Mean CPI q/q,0.4%,0,0.4%,0.4%
 ,,AUD,low,Private Sector Credit m/m,0.4%,0,0.4%,0.5%
 ,10:00am,CNY,medium,Manufacturing PMI,50.2,-1,50.6,50.8
 ,,CNY,medium,Non-Manufacturing PMI,53.9,-1,54.7,54.9
 ,12:08pm,JPY,high,BOJ Outlook Report,,0,,
 ,,JPY,high,Monetary Policy Statement,,0,,
 ,,JPY,medium,BOJ Policy Rate,-0.10%,0,-0.10%,-0.10%
 ,2:00pm,JPY,low,Housing Starts y/y,-1.5%,-1,-0.7%,1.6%
 ,2:02pm,JPY,low,Consumer Confidence,43.0,-1,43.5,43.4
 ,3:30pm,JPY,high,BOJ Press Conference,,0,,
 ,4:00pm,EUR,low,German Retail Sales m/m,0.1%,-1,0.5%,-0.3%
 ,4:45pm,EUR,low,French Prelim CPI m/m,0.1%,0,0.1%,-0.2%
 ,5:00pm,EUR,medium,Spanish Flash GDP q/q,0.6%,0,0.6%,0.6%
 ,6:00pm,CHF,low,Credit Suisse Economic Expectations,-39.1,0,,-30.8
 ,,EUR,low,Italian Monthly Unemployment Rate,10.1%,-1,9.9%,9.8%
 ,7:00pm,EUR,medium,CPI Flash Estimate y/y,2.2%,0,2.2%,2.1%
 ,,EUR,medium,Core CPI Flash Estimate y/y,1.1%,0,1.1%,0.9%
 ,,EUR,low,Italian Prelim CPI m/m,0.0%,-1,0.2%,-0.5%
 ,,EUR,low,Unemployment Rate,8.1%,0,8.1%,8.1%
 ,9:15pm,USD,medium,ADP Non-Farm Employment Change,227K,1,188K,218K
 ,9:30pm,CAD,high,GDP m/m,0.1%,1,0.0%,0.2%
 ,,CAD,medium,RMPI m/m,-0.9%,-1,-0.5%,-4.8%
 ,,CAD,low,IPPI m/m,0.1%,1,0.0%,-0.5%
 ,,USD,medium,Employment Cost Index q/q,0.8%,1,0.7%,0.6%
 ,10:45pm,USD,low,Chicago PMI,58.4,-1,60.1,60.4
 ,11:30pm,USD,medium,Crude Oil Inventories,3.2M,0,3.6M,6.3M
 ThuNov 1 ,2:15am,CHF,high,SNB Chairman Jordan Speaks,,0,,
 ,5:15am,CAD,high,BOC Gov Poloz Speaks,,0,,
 ,6:30am,AUD,low,AIG Manufacturing Index,58.3,0,,59.0
 ,9:30am,AUD,medium,Trade Balance,3.02B,1,1.71B,2.34B
 ,,AUD,low,Import Prices q/q,1.9%,1,1.1%,3.2%
 ,,JPY,low,Final Manufacturing PMI,52.9,0,53.1,53.1
 ,10:45am,CNY,low,Caixin Manufacturing PMI,50.1,0,49.9,50.0
 ,12:35pm,JPY,low,10-y Bond Auction,0.14|4.3,0,,0.14|4.2
 ,2:30pm,AUD,low,Commodity Prices y/y,13.1%,0,,6.2%
 ,3:45pm,CHF,low,SECO Consumer Climate,-6,1,-8,-7
 ,4:00pm,GBP,low,Nationwide HPI m/m,0.0%,-1,0.2%,0.2%
 ,All Day,EUR,holiday,French Bank Holiday,,0,,
 ,All Day,EUR,holiday,Italian Bank Holiday,,0,,
 ,5:15pm,CHF,low,CPI m/m,0.2%,0,0.2%,0.1%
 ,5:30pm,CHF,low,Manufacturing PMI,57.4,-1,58.6,59.7
 ,6:30pm,GBP,high,Manufacturing PMI,51.1,-1,53.0,53.6
 ,8:30pm,USD,low,Challenger Job Cuts y/y,153.6%,0,,70.9%
 ,9:00pm,GBP,high,BOE Inflation Report,,0,,
 ,,GBP,high,MPC Official Bank Rate Votes,0-0-9,0,0-0-9,0-0-9
 ,,GBP,high,Monetary Policy Summary,,0,,
 ,,GBP,medium,Official Bank Rate,0.75%,0,0.75%,0.75%
 ,,GBP,low,Asset Purchase Facility,435B,0,435B,435B
 ,,GBP,low,MPC Asset Purchase Facility Votes,0-0-9,0,0-0-9,0-0-9
 ,9:30pm,GBP,high,BOE Gov Carney Speaks,,0,,
 ,,USD,low,Prelim Nonfarm Productivity q/q,2.2%,0,2.2%,3.0%
 ,,USD,low,Prelim Unit Labor Costs q/q,1.2%,0,1.1%,-1.0%
 ,,USD,low,Unemployment Claims,214K,0,213K,216K
 ,10:30pm,CAD,low,Manufacturing PMI,53.9,0,,54.8
 ,10:45pm,USD,low,Final Manufacturing PMI,55.7,0,55.9,55.9
 ,11:00pm,USD,high,ISM Manufacturing PMI,57.7,-1,59.0,59.8
 ,,USD,low,Construction Spending m/m,0.0%,0,0.2%,0.8%
 ,,USD,low,ISM Manufacturing Prices,71.6,1,67.5,66.9
 ,11:30pm,USD,low,Natural Gas Storage,48B,0,53B,58B
 FriNov 2 ,All Day,USD,low,Total Vehicle Sales,17.6M,1,17.1M,17.4M
 ,8:50am,JPY,low,Monetary Base y/y,5.9%,0,6.2%,5.9%
 ,9:30am,AUD,high,Retail Sales m/m,0.2%,-1,0.3%,0.3%
 ,,AUD,low,PPI q/q,0.8%,1,0.2%,0.3%
 ,4:00pm,EUR,low,German Import Prices m/m,0.4%,0,0.4%,0.0%
 ,4:45pm,EUR,low,French Gov Budget Balance,-87.1B,0,,-97.3B
 ,5:15pm,CHF,low,Retail Sales y/y,-2.7%,-1,-0.2%,0.4%
 ,,EUR,low,Spanish Manufacturing PMI,51.8,1,51.0,51.4
 ,5:45pm,EUR,low,Italian Manufacturing PMI,49.2,-1,49.7,50.0
 ,5:50pm,EUR,low,French Final Manufacturing PMI,51.2,0,51.2,51.2
 ,5:55pm,EUR,low,German Final Manufacturing PMI,52.2,0,52.3,52.3
 ,6:00pm,EUR,low,Final Manufacturing PMI,52.0,0,52.1,52.1
 ,6:30pm,GBP,medium,Construction PMI,53.2,1,52.0,52.1
 ,9:30pm,CAD,high,Employment Change,11.2K,-1,12.7K,63.3K
 ,,CAD,high,Unemployment Rate,5.8%,1,5.9%,5.9%
 ,,CAD,medium,Trade Balance,-0.4B,-1,0.2B,-0.6B
 ,,USD,high,Average Hourly Earnings m/m,0.2%,0,0.2%,0.3%
 ,,USD,high,Non-Farm Employment Change,250K,1,194K,118K
 ,,USD,high,Unemployment Rate,3.7%,0,3.7%,3.7%
 ,,USD,low,Trade Balance,-54.0B,0,-53.5B,-53.3B
 ,11:00pm,USD,low,Factory Orders m/m,0.7%,1,0.5%,2.6%
 SunNov 4 ,4:00pm,CAD,holiday,Daylight Saving Time Shift,,0,,
 ,,USD,holiday,Daylight Saving Time Shift,,0,,
 MonNov 5 ,6:30am,AUD,low,AIG Services Index,51.1,0,,52.5
 ,8:50am,JPY,low,Monetary Policy Meeting Minutes,,0,,
 ,9:00am,AUD,low,MI Inflation Gauge m/m,0.1%,0,,0.3%
 ,,NZD,low,ANZ Commodity Prices m/m,-2.4%,0,,-2.4%
 ,9:30am,AUD,low,ANZ Job Advertisements m/m,0.2%,0,,-0.7%
 ,10:00am,JPY,medium,BOJ Gov Kuroda Speaks,,0,,
 ,10:45am,CNY,low,Caixin Services PMI,50.8,-1,52.9,53.1
 ,5:00pm,EUR,low,Spanish Unemployment Change,52.2K,-1,30.3K,20.4K
 ,6:30pm,EUR,low,Sentix Investor Confidence,8.8,-1,9.9,11.4
 ,,GBP,high,Services PMI,52.2,-1,53.4,53.9
 ,10:10pm,CAD,high,BOC Gov Poloz Speaks,,0,,
 ,11:45pm,USD,low,Final Services PMI,54.8,0,54.7,54.7
 TueNov 6 ,12:00am,USD,high,ISM Non-Manufacturing PMI,60.3,1,59.3,61.6
 ,,USD,low,IBD/TIPP Economic Optimism,56.4,-1,59.2,57.8
 ,8:30am,JPY,low,Household Spending y/y,-1.6%,-1,1.6%,2.8%
 ,9:01am,GBP,low,BRC Retail Sales Monitor y/y,0.1%,-1,0.6%,-0.2%
 ,12:30pm,AUD,high,RBA Rate Statement,,0,,
 ,,AUD,medium,Cash Rate,1.50%,0,1.50%,1.50%
 ,4:00pm,EUR,low,German Factory Orders m/m,0.3%,1,-0.4%,2.5%
 ,5:15pm,EUR,low,Spanish Services PMI,54.0,1,51.9,52.5
 ,5:45pm,EUR,low,Italian Services PMI,49.2,-1,52.1,53.3
 ,5:50pm,EUR,low,French Final Services PMI,55.3,0,55.6,55.6
 ,5:55pm,EUR,low,German Final Services PMI,54.7,1,53.6,53.6
 ,6:00pm,EUR,low,Final Services PMI,53.7,1,53.3,53.3
 ,7:00pm,EUR,low,PPI m/m,0.5%,1,0.4%,0.4%
 ,7:35pm,GBP,low,10-y Bond Auction,1.49|2.0,0,,1.60|1.9
 ,10:30pm,CAD,low,Building Permits m/m,0.4%,0,0.3%,-1.1%
 WedNov 7 ,12:00am,USD,low,JOLTS Job Openings,7.01M,-1,7.09M,7.29M
 ,All Day,USD,high,Congressional Elections,,0,,
 ,12:22am,NZD,low,GDT Price Index,-2.0%,0,,-0.3%
 ,3:01am,USD,low,10-y Bond Auction,3.21|2.5,0,,3.23|2.4
 ,6:30am,AUD,low,AIG Construction Index,46.4,0,,49.3
 ,6:45am,NZD,high,Employment Change q/q,1.1%,1,0.5%,0.6%
 ,,NZD,high,Unemployment Rate,3.9%,1,4.4%,4.4%
 ,,NZD,low,Labor Cost Index q/q,0.5%,0,0.5%,0.6%
 ,9:00am,JPY,medium,Average Cash Earnings y/y,1.1%,-1,1.2%,0.8%
 ,11:00am,NZD,high,Inflation Expectations q/q,2.0%,0,,2.0%
 ,2:00pm,JPY,low,Leading Indicators,103.9%,0,103.9%,104.5%
 ,4:00pm,EUR,low,German Industrial Production m/m,0.2%,1,0.0%,0.1%
 ,5:00pm,CHF,low,Foreign Currency Reserves,753B,0,,740B
 ,5:30pm,GBP,low,Halifax HPI m/m,0.7%,1,0.5%,-1.3%
 ,6:00pm,EUR,low,Italian Retail Sales m/m,-0.8%,-1,-0.1%,0.6%
 ,7:00pm,EUR,low,Retail Sales m/m,0.0%,-1,0.1%,0.3%
 ,7:33pm,EUR,low,German 10-y Bond Auction,0.42|1.4,0,,0.55|1.1
 ,11:00pm,CHF,medium,Gov Board Member Zurbrugg Speaks,,0,,
 ThuNov 8 ,12:00am,CAD,medium,Ivey PMI,61.8,1,50.9,50.4
 ,12:30am,USD,medium,Crude Oil Inventories,5.8M,0,2.0M,3.2M
 ,3:01am,USD,low,30-y Bond Auction,3.42|2.1,0,,3.34|2.4
 ,5:00am,NZD,high,Official Cash Rate,1.75%,0,1.75%,1.75%
 ,,NZD,high,RBNZ Monetary Policy Statement,,0,,
 ,,NZD,high,RBNZ Rate Statement,,0,,
 ,,USD,low,Consumer Credit m/m,10.9B,-1,15.7B,22.9B
 ,6:00am,NZD,high,RBNZ Press Conference,,0,,
 ,8:50am,JPY,low,BOJ Summary of Opinions,,0,,
 ,,JPY,low,Bank Lending y/y,2.2%,-1,2.4%,2.3%
 ,,JPY,low,Core Machinery Orders m/m,-18.3%,-1,-9.5%,6.8%
 ,,JPY,low,Current Account,1.33T,0,1.36T,1.43T
 ,9:01am,GBP,low,RICS House Price Balance,-10%,-1,-2%,-2%
 ,12:00pm,CNY,medium,Trade Balance,234B,1,209B,213B
 ,,CNY,low,USD-Denominated Trade Balance,34.0B,-1,35.0B,31.7B
 ,2:00pm,JPY,low,Economy Watchers Sentiment,49.5,1,48.9,48.6
 ,3:45pm,CHF,low,Unemployment Rate,2.5%,0,2.5%,2.5%
 ,4:00pm,EUR,low,German Trade Balance,17.6B,-1,18.2B,18.2B
 ,4:45pm,EUR,low,French Trade Balance,-5.7B,1,-6.1B,-5.7B
 ,6:00pm,EUR,low,ECB Economic Bulletin,,0,,
 ,6:59pm,EUR,low,French 10-y Bond Auction,0.82|1.8,0,,0.86|1.6
 ,7:00pm,EUR,medium,EU Economic Forecasts,,0,,
 ,10:13pm,CAD,low,Housing Starts,206K,1,199K,190K
 ,10:30pm,CAD,low,NHPI m/m,0.0%,-1,0.1%,0.0%
 ,,USD,low,Unemployment Claims,214K,0,214K,215K
 FriNov 9 ,12:00am,USD,low,Mortgage Delinquencies,4.47%,0,,4.36%
 ,12:30am,USD,low,Natural Gas Storage,65B,0,56B,48B
 ,2:30am,CHF,medium,Gov Board Member Maechler Speaks,,0,,
 ,4:00am,USD,high,FOMC Statement,,0,,
 ,,USD,high,Federal Funds Rate,<2.25%,0,<2.25%,<2.25%
 ,8:50am,JPY,low,M2 Money Stock y/y,2.7%,-1,2.8%,2.8%
 ,9:30am,AUD,high,RBA Monetary Policy Statement,,0,,
 ,,AUD,low,Home Loans m/m,-1.0%,0,-0.9%,-2.2%
 ,10:30am,CNY,low,CPI y/y,2.5%,0,2.5%,2.5%
 ,,CNY,low,PPI y/y,3.3%,0,3.3%,3.6%
 ,4:45pm,EUR,low,French Industrial Production m/m,-1.8%,-1,-0.3%,0.2%
 ,6:30pm,GBP,high,GDP m/m,0.0%,-1,0.1%,0.0%
 ,,GBP,high,Manufacturing Production m/m,0.2%,1,0.1%,-0.1%
 ,,GBP,high,Prelim GDP q/q,0.6%,0,0.6%,0.4%
 ,,GBP,medium,Prelim Business Investment q/q,-1.2%,-1,0.2%,-0.7%
 ,,GBP,low,Construction Output m/m,1.7%,1,0.2%,-0.3%
 ,,GBP,low,Goods Trade Balance,-9.7B,1,-11.4B,-11.2B
 ,,GBP,low,Index of Services 3m/3m,0.4%,-1,0.5%,0.5%
 ,,GBP,low,Industrial Production m/m,0.0%,1,-0.1%,0.0%
 ,10:30pm,USD,high,PPI m/m,0.6%,1,0.2%,0.2%
 ,,USD,medium,Core PPI m/m,0.5%,1,0.2%,0.2%
 ,10:50pm,GBP,low,NIESR GDP Estimate,0.4%,0,,0.6%
 ,11:05pm,USD,medium,FOMC Member Quarles Speaks,,0,,
 SatNov 10 ,12:00am,USD,medium,Prelim UoM Consumer Sentiment,98.3,0,98.0,98.6
 ,,USD,low,Final Wholesale Inventories m/m,0.4%,-1,0.3%,0.3%
 ,,USD,low,Prelim UoM Inflation Expectations,2.8%,0,,2.9%
 MonNov 12 ,8:50am,JPY,low,PPI y/y,2.9%,0,2.8%,3.0%
 ,2:59pm,JPY,low,Prelim Machine Tool Orders y/y,-1.1%,0,,2.9%
 ,6:00pm,EUR,low,Italian Industrial Production m/m,-0.2%,1,-0.5%,1.7%
 ,All Day,CAD,holiday,Bank Holiday,,0,,
 ,All Day,USD,holiday,Bank Holiday,,0,,
 TueNov 13 ,4:30am,USD,medium,FOMC Member Daly Speaks,,0,,
 ,6:45am,NZD,low,FPI m/m,-0.6%,0,,-0.1%
 ,9:30am,AUD,medium,NAB Business Confidence,4,0,,6
 ,12:35pm,JPY,low,30-y Bond Auction,0.87|4.0,0,,0.90|3.9
 ,4:00pm,EUR,low,German Final CPI m/m,0.2%,0,0.2%,0.2%
 ,4:45pm,EUR,low,French Prelim Private Payrolls q/q,0.2%,-1,0.3%,0.1%
 ,5:15pm,CHF,low,PPI m/m,0.2%,1,0.1%,-0.2%
 ,5:45pm,CNY,low,M2 Money Supply y/y,8.0%,-1,8.3%,8.3%
 ,,CNY,low,New Loans,697B,-1,915B,1380B
 ,6:30pm,GBP,high,Average Earnings Index 3m/y,3.0%,0,3.0%,2.8%
 ,,GBP,medium,Unemployment Rate,4.1%,-1,4.0%,4.0%
 ,,GBP,low,Claimant Count Change,20.2K,-1,4.3K,23.2K
 ,7:00pm,EUR,medium,German ZEW Economic Sentiment,-24.1,0,-24.2,-24.7
 ,,EUR,low,ZEW Economic Sentiment,-22.0,-1,-17.3,-19.4
 ,7:14pm,USD,low,NFIB Small Business Index,107.4,0,108.0,107.9
 WedNov 14 ,12:00am,USD,medium,FOMC Member Brainard Speaks,,0,,
 ,4:00am,USD,low,Federal Budget Balance,-100.5B,1,-116.6B,119.1B
 ,,USD,low,Loan Officer Survey,,0,,
 ,8:30am,AUD,medium,Westpac Consumer Sentiment,2.8%,0,,1.0%
 ,8:50am,JPY,medium,Prelim GDP q/q,-0.3%,0,-0.3%,0.7%
 ,,JPY,low,Prelim GDP Price Index y/y,-0.3%,-1,-0.1%,0.0%
 ,9:30am,AUD,high,Wage Price Index q/q,0.6%,0,0.6%,0.5%
 ,11:00am,CNY,medium,Fixed Asset Investment ytd/y,5.7%,0,5.5%,5.4%
 ,,CNY,medium,Industrial Production y/y,5.9%,0,5.8%,5.8%
 ,,CNY,low,Retail Sales y/y,8.6%,-1,9.2%,9.2%
 ,,CNY,low,Unemployment Rate,4.9%,0,,4.9%
 ,1:30pm,JPY,low,Tertiary Industry Activity m/m,-1.1%,-1,-0.4%,0.4%
 ,1:32pm,JPY,low,Revised Industrial Production m/m,-0.4%,1,-1.1%,-1.1%
 ,4:00pm,EUR,high,German Prelim GDP q/q,-0.2%,-1,-0.1%,0.5%
 ,4:45pm,EUR,low,French Final CPI m/m,0.1%,0,0.1%,0.1%
 ,6:30pm,GBP,high,CPI y/y,2.4%,-1,2.5%,2.4%
 ,,GBP,medium,PPI Input m/m,0.8%,1,0.6%,1.4%
 ,,GBP,medium,RPI y/y,3.3%,-1,3.4%,3.3%
 ,,GBP,low,Core CPI y/y,1.9%,0,1.9%,1.9%
 ,,GBP,low,HPI y/y,3.5%,1,3.3%,3.1%
 ,,GBP,low,PPI Output m/m,0.3%,0,0.2%,0.4%
 ,7:00pm,EUR,medium,Flash GDP q/q,0.2%,0,0.2%,0.2%
 ,,EUR,low,Flash Employment Change q/q,0.2%,0,,0.4%
 ,,EUR,low,Industrial Production m/m,-0.3%,1,-0.4%,1.1%
 ,7:33pm,EUR,low,German 30-y Bond Auction,1.04|1.2,0,,1.04|1.4
 ,10:30pm,USD,high,CPI m/m,0.3%,0,0.3%,0.1%
 ,,USD,high,Core CPI m/m,0.2%,0,0.2%,0.1%
 ThuNov 15 ,12:00am,USD,medium,FOMC Member Quarles Speaks,,0,,
 ,8:00am,USD,high,Fed Chair Powell Speaks,,0,,
 ,9:00am,AUD,low,MI Inflation Expectations,3.6%,0,,4.0%
 ,9:30am,AUD,high,Employment Change,32.8K,1,19.9K,7.8K
 ,,AUD,high,Unemployment Rate,5.0%,1,5.1%,5.0%
 ,11:00am,AUD,medium,RBA Assist Gov Debelle Speaks,,0,,
 ,4:00pm,CNY,low,Foreign Direct Investment ytd/y,3.3%,0,,2.9%
 ,6:30pm,GBP,high,Retail Sales m/m,-0.5%,-1,0.2%,-0.4%
 ,7:00pm,EUR,low,Trade Balance,13.4B,-1,16.4B,16.8B
 ,10:00pm,GBP,medium,MPC Member Tenreyro Speaks,,0,,
 ,10:30pm,CAD,low,ADP Non-Farm Employment Change,-23.0K,0,,66.9K
 ,,USD,high,Core Retail Sales m/m,0.7%,1,0.5%,-0.1%
 ,,USD,high,Retail Sales m/m,0.8%,1,0.6%,-0.1%
 ,,USD,medium,Philly Fed Manufacturing Index,12.9,-1,20.1,22.2
 ,,USD,low,Empire State Manufacturing Index,23.3,1,19.9,21.1
 ,,USD,low,Import Prices m/m,0.5%,1,0.1%,0.2%
 ,,USD,low,Unemployment Claims,216K,0,213K,214K
 FriNov 16 ,12:00am,USD,medium,FOMC Member Quarles Speaks,,0,,
 ,,USD,low,Business Inventories m/m,0.3%,0,0.3%,0.5%
 ,12:30am,USD,low,Natural Gas Storage,39B,0,35B,65B
 ,1:00am,USD,medium,Crude Oil Inventories,10.3M,0,2.9M,5.8M
 ,1:30am,USD,high,Fed Chair Powell Speaks,,0,,
 ,3:00am,USD,medium,FOMC Member Bostic Speaks,,0,,
 ,6:30am,NZD,medium,Business NZ Manufacturing Index,53.5,0,,51.9
 ,4:00pm,EUR,low,German WPI m/m,0.3%,0,0.2%,0.4%
 ,5:30pm,EUR,high,ECB President Draghi Speaks,,0,,
 ,7:00pm,EUR,low,Final CPI y/y,2.2%,0,2.2%,2.1%
 ,,EUR,low,Final Core CPI y/y,1.1%,0,1.1%,1.1%
 ,7:08pm,EUR,low,Italian Trade Balance,1.27B,-1,2.87B,2.49B
 ,10:00pm,EUR,medium,German Buba President Weidmann Speaks,,0,,
 ,10:30pm,CAD,medium,Manufacturing Sales m/m,0.2%,0,0.1%,-0.5%
 ,,CAD,low,Foreign Securities Purchases,7.70B,1,0.30B,2.63B
 ,11:15pm,USD,low,Capacity Utilization Rate,78.4%,0,78.3%,78.5%
 ,,USD,low,Industrial Production m/m,0.1%,-1,0.2%,0.2%
 ,11:30pm,GBP,low,CB Leading Index m/m,-0.4%,0,,-0.2%
 SatNov 17 ,12:30am,AUD,low,CB Leading Index m/m,-0.1%,0,,0.2%
 ,6:00am,USD,low,TIC Long-Term Purchases,30.8B,-1,46.2B,131.7B
 MonNov 19 ,6:45am,NZD,low,PPI Input q/q,1.4%,1,0.8%,1.0%
 ,,NZD,low,PPI Output q/q,1.5%,1,0.9%,0.9%
 ,8:50am,JPY,low,Trade Balance,-0.30T,1,-0.48T,-0.14T
 ,9:01am,GBP,low,Rightmove HPI m/m,-1.7%,0,,1.0%
 ,6:00pm,EUR,low,Current Account,17.0B,-1,24.2B,24.3B
 ,All Day,EUR,low,Eurogroup Meetings,,0,,
 ,8:00pm,EUR,low,German Buba Monthly Report,,0,,
 TueNov 20 ,12:00am,USD,low,NAHB Housing Market Index,60,-1,67,68
 ,12:45am,USD,low,FOMC Member Williams Speaks,,0,,
 ,9:30am,AUD,medium,Monetary Policy Meeting Minutes,,0,,
 ,4:00pm,EUR,low,German PPI m/m,0.3%,0,0.3%,0.5%
 ,4:08pm,CHF,low,Trade Balance,3.75B,1,2.89B,2.23B
 ,5:20pm,AUD,medium,RBA Gov Lowe Speaks,,0,,
 ,7:00pm,GBP,high,Inflation Report Hearings,,0,,
 ,All Day,EUR,low,ECOFIN Meetings,,0,,
 ,8:00pm,GBP,low,CBI Industrial Order Expectations,10,1,-6,-6
 ,10:30pm,USD,medium,Building Permits,1.26M,0,1.26M,1.27M
 ,,USD,medium,Housing Starts,1.23M,0,1.23M,1.21M
 ,11:34pm,NZD,low,GDT Price Index,-3.5%,0,,-2.0%
 WedNov 21 ,12:00am,EUR,medium,German Buba President Weidmann Speaks,,0,,
 ,2:45am,CAD,medium,Gov Council Member Wilkins Speaks,,0,,
 ,7:00am,CAD,medium,Gov Council Member Lane Speaks,,0,,
 ,8:30am,AUD,low,MI Leading Index m/m,0.1%,0,,0.0%
 ,11:00am,NZD,low,Credit Card Spending y/y,6.3%,0,,7.8%
 ,1:30pm,JPY,low,All Industries Activity m/m,-0.9%,0,-0.8%,0.4%
 ,6:30pm,GBP,medium,Public Sector Net Borrowing,8.0B,-1,5.6B,2.0B
 ,10:30pm,CAD,low,Wholesale Sales m/m,-0.5%,-1,0.1%,-0.1%
 ,,USD,high,Core Durable Goods Orders m/m,0.1%,-1,0.4%,0.0%
 ,,USD,medium,Durable Goods Orders m/m,-4.4%,-1,-2.2%,0.7%
 ,,USD,low,Unemployment Claims,224K,-1,215K,221K
 ThuNov 22 ,12:00am,USD,medium,Revised UoM Consumer Sentiment,97.5,-1,98.4,98.3
 ,,USD,low,CB Leading Index m/m,0.1%,-1,0.2%,0.6%
 ,,USD,low,Existing Home Sales,5.22M,0,5.20M,5.15M
 ,,USD,low,Revised UoM Inflation Expectations,2.8%,0,,2.8%
 ,12:30am,USD,medium,Crude Oil Inventories,4.9M,0,2.5M,10.3M
 ,2:00am,USD,low,Natural Gas Storage,-134B,0,-105B,39B
 ,6:45am,NZD,low,Visitor Arrivals m/m,4.0%,0,,-1.7%
